"Order.Date","Purchase.Price.Per.Unit","Quantity","Shipping.Address.State","Title","ASIN.ISBN..Product.Code.","Category","Survey.ResponseID"
"2023-01-22",99.99,1,"MD","Weight Bench Adjustable Strength Training Workout Benches Foldable Work Out Incline Bench Set for Home Gym Weight Lifting Dumbbell Exercise Full Body Workout with Resistance Rope","B0BK6HM88Z","FITNESS_BENCH","R_9NzlQyQfOmHZ2qB"
"2023-03-12",54,1,"MD","Under Desk Bike Pedal Exerciser - FlexCycle Exercise Bike Stationary Magnetic Cycle with LCD Monitor & Resistance Bands for Arm & Leg Recovery & Therapy","B088W7WTZN","EXERCISE_MACHINE","R_9NzlQyQfOmHZ2qB"
"2021-06-28",80.99,1,"IN","FirstE 50"" Mini Fitness Trampoline for Adults, Foldable Exercise Trampoline with 5 Levels Adjustable Foam Handle, Rebounder Trampoline for Bounce Workout Indoor/Garden Max Load 440lbs","B08KDBDX2J","FITNESS_BENCH","R_9S5ZvGThjyy3CAF"
"2022-09-27",13.49,1,"IN","Trideer Yoga Blocks, Yoga Blocks 2 Pack, Premium EVA Foam Blocks with Free Guide, Supportive, Lightweight & Odor Resistant, Yoga Essentials for Yogi & Yogini, Yoga Accessories for Women 9""x6""x4""&9""x6""x3""","B09WMTQK7P","EXERCISE_BLOCK","R_9S5ZvGThjyy3CAF"
"2019-06-25",15.88,1,"NY","FitBeast Hand Grip Strengthener Workout Kit (5 Pack) Forearm Grip Adjustable Resistance Hand Gripper, Finger Exerciser, Finger Stretcher, Grip Ring & Stress Relief Grip Ball for Athletes","B07G824Z3V","HAND_STRENGTHENER","R_9SnEHxWY6V8G4AF"
"2020-08-10",22.16,1,"NY","BalanceFrom All Purpose 1/2-Inch Extra Thick High Density Anti-Tear Exercise Yoga Mat with Carrying Strap and Yoga Blocks","B00JW3CTTQ","EXERCISE_MAT","R_9SnEHxWY6V8G4AF"
"2020-10-14",20.79,1,"NY","TOMSHOO AB Wheel Roller Kit with Push-Up Bar, Knee Mat, Jump Rope and Hand Gripper - Home Gym Workout for Men Women Core Strength & Abdominal Exercis","B07ZJ683L9","ABDOMINAL_EXERCISER","R_9SnEHxWY6V8G4AF"
"2020-12-28",9.99,1,"NY","Gaiam Restore Mini Band Kit, Set of 3, Light, Medium, Heavy Lower Body Loop Resistance Bands for Legs and Booty Exercises & Workouts, 12"" x 2"" Bands","B07QQVDT8S","EXERCISE_BAND","R_9SnEHxWY6V8G4AF"
"2021-03-11",5.99,1,"IL","XCLOHAS Mini Loop Resistance Bands with User Guide and Carry Bag, Exercise Bands for Legs and Butt Stretching Workout Home Yoga Fitness Training Equipment 12"" x 2""","B08CH6C99P","EXERCISE_BAND","R_9U2pxdANhXddsKB"
"2020-04-30",8.98,1,"AL","12 Loops Yoga Stretch Strap for Physical Therapy with Exercise Instruction","B07XJ52J4G","EXERCISE_STRAP","R_9WSxduvirxNr42t"
"2020-12-02",9.99,1,"AL","Elibia Set of 3 Motivational Stress Balls for Adults and Kids - Hand Exercise Balls Grip Strengthener Hand Therapy Ball - Squishy Stress Balls for Adults Anxiety Stress Relief Toys for Teens","B088DLFC66","HAND_STRENGTHENER","R_9WSxduvirxNr42t"
"2018-10-21",19.99,1,"OH","BalanceFrom Puzzle Exercise Mat with EVA Foam Interlocking Tiles","B013A4ATCQ","EXERCISE_MAT","R_9mGmhKxB10zJtHr"
"2018-03-02",17.95,1,"KY","BalanceFrom All Purpose 1/2-Inch Extra Thick High Density Anti-Tear Exercise Yoga Mat with Carrying Strap and Yoga Blocks","B00FO9ZRZK","EXERCISE_MAT","R_9nKhCJegREGhqjD"
"2018-03-03",12.95,1,"KY","Synergee Core Sliders. Dual Sided Use on Carpet or Hardwood Floors. Abdominal Exercise Equipment","B01CK2KG2C","ABDOMINAL_EXERCISER","R_9nKhCJegREGhqjD"
"2020-05-03",9.99,1,"KY","Grip Power Pads Resistance Loop Bands Exercise Workout Bands - Best for Stretching Physical Therapy and Home Fitness","B075ZCFRF1","EXERCISE_BAND","R_9nKhCJegREGhqjD"
"2020-09-28",38.95,1,"GA","SukhaMat Yoga Wheel - Pro - 12.5"" x 5"" Yoga Prop Wheel for Deeper Poses, Relieve Back Pain, Stretching, New! Online Video Yoga Wheel Classes & Printed Guide","B01G2EMNPM","EXERCISE_BLOCK","R_9piETGB9s3Vxj2h"
"2020-09-28",42.97,1,"GA","UpCircleSeven Yoga Wheel for Back Pain - Deep Tissue Massage - Yoga Back Roller Wheel for Back Pain Relief Stretching Myofascial Release Mobility","B01HJD8318","EXERCISE_BLOCK","R_9piETGB9s3Vxj2h"
"2020-08-09",16.99,1,"CT","BalanceFrom All Purpose 1/2-Inch Extra Thick High Density Anti-Tear Exercise Yoga Mat with Carrying Strap and Yoga Blocks","B00FO9ZRYG","EXERCISE_MAT","R_9vudhfLDxozbpex"
"2020-08-09",9.18,1,"CT","Tone Fitness Ab Roller Wheel for Abs Workout | Ab Roller | Exercise Equipment & Accessories","B003P90LQG","ABDOMINAL_EXERCISER","R_9vudhfLDxozbpex"
"2020-08-18",23.99,1,"CT","SUNPOW Pull Up Assistance Bands - Set of 3 Resistance Heavy Duty Workout Exercise Crossfit Stretch Fitness Bands Assist Set for Body, Instruction Guide and Carry Bag Included","B07K14JWW5","EXERCISE_BAND","R_9vudhfLDxozbpex"
"2021-09-05",18.16,1,"CT","44SPORT 1.25lbs Olympic Fractional Weight Plates Black – Set of 2","B01CO7J5XY","WEIGHT_PLATE","R_9vudhfLDxozbpex"
"2023-01-27",11.99,1,"CA","FLYFE Grip Strength Trainer Kit (5 Pack), Forearm Strengthener, Hand Squeezer Adjustable Resistance, Finger Stretcher, Grip Ring, Relief Ball and Finger Exerciser for Men and Women, Injury Recovery","B09W9TYLW9","HAND_STRENGTHENER","R_A0NgW5hkJwzrsLn"
"2020-12-08",10.59,1,"NY","Resistance Bands Set, Exercise Bands with Handles Attached 5 Resistance Bands, Handles, Legs Ankle Straps & Door Anchor, Carry Bag, Fitness Bands for Men Women Resistance Training, Physical Therapy","B088DB97Q5","EXERCISE_BAND","R_A0Z3SvLDpDK2jex"
"2018-02-21",22.99,1,"OR","Odoland 3-in-1 AB Wheel Roller Kit AB Roller Pro with 4 Resistance Loop Bands, Jump Rope and Knee Pad - Perfect Abdominal Core Carver Fitness Workout for Abs","B0772DJP1Z","ABDOMINAL_EXERCISER","R_A1fku0XPEwwfhC1"
"2019-10-12",23.95,1,"MO","6 Pack Toy Hoop Bundle Pack - Snap Together Detachable Adjustable Weight Size Plastic Hoops - Kids Hula Rings for Sports Playing, 32-Inch","B01MUG97H4","FITNESS_HOOP","R_A1h0ov6aU9SU4Rr"
"2019-12-06",11.99,1,"MO","Yes4All High-Density Round EPP Foam Roller 12"", 18"", 24"", 36"" for Back, Legs, Exercise, Deep Tissue, and Muscle Massage","B01LWPQ4D6","MUSCLE_ROLLER","R_A1h0ov6aU9SU4Rr"
"2019-01-03",10.99,1,"NY","Lxuemlu Resistance Bands","B07H1S4G86","EXERCISE_BAND","R_A5Mg9h1PiJL0Wyd"
"2021-04-06",9.97,1,"NY","Resistance Bands, Exercise Bands, Physical Therapy Bands for Strength Training, Yoga, Pilates, Stretching, Stretch Elastic Band with Different Strengths, Workout Bands for Home Gym","B081L9MDC8","EXERCISE_BAND","R_A5Mg9h1PiJL0Wyd"
"2019-09-25",44.97,1,"SC","Rollga Foam Roller PRO for Back Pain, Shin Splints, and Sore Muscle Recovery, Hard Foam, 18 inches","B019F42TBY","MUSCLE_ROLLER","R_A5sbkTmUYGXhO3n"
"2019-12-05",3.99,1,"SC","Kiorc Exercise Fitness Yoga Blocks, EVA Foam Brick, Provides Stability and Balance Ideal for Exercise, Pilates, Workout & Gym Purple","B07KXVY8VF","EXERCISE_BLOCK","R_A5sbkTmUYGXhO3n"
"2021-06-21",20.99,1,"SC","Ab Roller Wheel Exercise Equipment None Noise Ab Roller for Abs Workout Ab Wheel Ab Trainers Abdominal Roller Wheel Fitness Home Ab Wheel Roller for Home Gym for Man or Women Ab Machine","B089JZD3X5","ABDOMINAL_EXERCISER","R_A5sbkTmUYGXhO3n"
"2021-12-27",4.41,1,"SC","Parboom Weighted Hoop for Adults, 8 Sections Detachable Portable Soft Hoops for Weight Loss, Workout, Training","B091KL1Q23","FITNESS_HOOP","R_A5sbkTmUYGXhO3n"
"2021-12-28",4.07,1,"SC","Pedal Resistance Band,Workout Bands,Exercise Bands with Handles for Physical Therapy,Multifunction Tension Rope for Ab Arms Legs Waist,Sit up Exercise Equipment at Home Gym Yoga Workout","B08G853XH9","EXERCISE_BAND","R_A5sbkTmUYGXhO3n"
"2022-02-16",4.49,1,"SC","CAP Barbell HHY-CF004B Fitness Yoga Mat, Blue","B07234M1LY","EXERCISE_MAT","R_A5sbkTmUYGXhO3n"
"2022-02-19",12.99,1,"SC","FILA Accessories Muscle Massage Foam Roller, 18""","B07G5Y1NDR","MUSCLE_ROLLER","R_A5sbkTmUYGXhO3n"
"2020-07-22",34.99,1,"AZ","Custom 1911 A1 Full Size Tribal Skull SPD Acrylic Grips- Compatible with Kimber, Colt, Taurus and Sig","B01MXPIR5C","HAND_STRENGTHENER","R_A69y7GWik06Y6EV"
"2021-05-27",25.99,1,"TX","Plyopic Reversible Mat for Yoga, Pilates and Exercise | Premium 1/4-Inch Thick Non-Slip Yoga Mat with Alignment Lines. Lightweight with Dense Cushioning for Extra Support and Stability","B086Z1W5ZC","EXERCISE_MAT","R_A69y7GWik06Y6EV"
"2022-05-13",49.99,1,"TX","Chirp Wheel Foam Roller - Targeted Muscle Roller for Deep Tissue Massage, Back Stretcher with Foam Padding","B07TLP86CW","MUSCLE_ROLLER","R_A69y7GWik06Y6EV"
"2021-10-04",19.97,1,"WA","WSAKOUE Resistance Bands Set, Exercise Bands, Workout Bands for Men & Women, 5 Level Fitness Bands, Handles Door Anchor Ankle Straps and Carry Bag for Home Outdoor Workouts","B08V15BKCW","EXERCISE_BAND","R_AKyBiF8m5KxkO7n"
"2020-06-19",13.95,1,"OH","Tumaz Stretching Strap - 10 Loops & Non-Elastic Yoga Strap - The Perfect Home Workout Stretch Strap for Physical Therapy, Yoga, Pilates, Flexibility - [Extra Thick, Durable, Soft]","B0875K52XD","EXERCISE_STRAP","R_AM0OvM0F9kBvqal"
"2021-11-28",39.99,1,"MA","Feetlu Yoga Mat Thick with Strap, 2/5 Inch (10MM) - Extra Thick Yoga Mat Non Slip Workout Mat Double-Sided, Eco POE Yoga Mats for Women Men, Workout Mat for Yoga, Pilates, and Floor Exercises","B08JYFP6X4","EXERCISE_MAT","R_Ab4qPG2AzmxvhFT"
"2021-06-21",24.68,1,"KY","TheFitLife Exercise Resistance Bands with Handles - 5 Fitness Workout Bands Stackable up to 110 / 150/200 lbs, Training Tubes with Large Handles, Ankle Straps, Door Anchor Attachment, Carry Bag","B077HV3RW5","EXERCISE_BAND","R_AiiIRKnFGGwta25"
"2022-08-21",12.95,1,"AZ","Fit Simplify Resistance Loop Exercise Bands with Instruction Guide and Carry Bag, Set of 5","B089NCPHJX","EXERCISE_BAND","R_AmMCFCEBSSiRhLz"
"2018-05-13",9.95,1,"PA","PharMeDoc Dual Ab Roller Wheel - Ab Exercise Wheel with Foam Grip Handles, Dual Wheels - Abs Exercise for Home Gym Equipment, Home Workout Equipment for Six Pack Abs - Abdominal Core Fitness Equipment","B07B45BMTP","ABDOMINAL_EXERCISER","R_AnaWB7jLK3Qzjih"
"2020-03-09",49.99,1,"MN","Infantino 4-in-1 Deluxe Twist & Fold Activity Gym & Play Mat, Tropical - Includes linkable Toys, Musical Monkey, Mirror and Bolster Pillow, for Newborns, Babies and Toddlers","B07QDPBLDV","EXERCISE_MAT","R_Ap2HcvpPLRDJv9L"
"2022-05-21",89.99,1,"MN","AXV Vibration Plate Exercise Machine Whole Body Workout Vibrate Fitness Platform Lymphatic Drainage Machine for Weight Loss Shaping Toning Wellness Home Gyms Workout","B09TFCRNMY","EXERCISE_MACHINE","R_Ap2HcvpPLRDJv9L"
"2018-08-10",8.99,1,"NY","LIVEUP SPORTS Resistance Bands Resistance Tubes with Foam Handles, Exercise Cords for Exercise Fitness Pilates Strength Training","B01HCI0I6S","EXERCISE_BAND","R_AyrDDOTLBwloO5P"
"2018-08-10",21.58,1,"NY","POWER GUIDANCE Pull Up Assist Bands - Stretch Resistance Band - Mobility Band - Powerlifting Bands - by Perfect for Body Stretching, Powerlifting, Resistance Training","B018JZZ2J6","EXERCISE_BAND","R_AyrDDOTLBwloO5P"
"2022-09-11",9.99,1,"NY","roygra Hand Exerciser, Finger Strengthener, Different Resistance Kit - 8 Pack","B08393YG7B","HAND_STRENGTHENER","R_AyrDDOTLBwloO5P"
"2021-03-13",14.99,1,"MA","Vinsguir Ab Roller for Abs Workout, Ab Roller Wheel Exercise Equipment for Core Workout, Ab Wheel Roller for Home Gym, Ab Workout Equipment for Abdominal Exercise (Black&Red)","B07RKW5H68","ABDOMINAL_EXERCISER","R_AzzZ8zcq7th29Kp"
"2019-04-06",14.97,1,"FL","EVONESS Ankle Straps for Cable Machines and Resistance Band Plus Carry Bag– Premium Fitness Ankle Straps Attachment for Weightlifting and Workout with Ankle Cuffs for Legs, Abs and Glute Exercises","B07526LHQ6","EXERCISE_BAND","R_BD2Y3Wa4pXBIsCd"
"2019-04-29",24.95,1,"FL","Victorem Resistance Hip Booty Bands Set - Fabric Bands for Glutes and Legs Exercise - with Digital Workout Guide","B074S8LZ7B","EXERCISE_BAND","R_BD2Y3Wa4pXBIsCd"
"2021-05-16",11.69,1,"FL","WODFitters Pull Up Assistance Band for Stretching, Mobility Workouts, Warm Up, Recovery, Powerlifting, Home Fitness and Exercise…","B00IQM3WDQ","EXERCISE_BAND","R_BD2Y3Wa4pXBIsCd"
"2022-08-26",18.69,1,"CA","Resistance Bands, Resistance Band Set, Workout Bands, Exercise Bands for Men and Women, Exercise Bands with Door Anchor, Handles, Legs Ankle Straps for Muscle Training, Physical Therapy, Shape Body","B098N91J37","EXERCISE_BAND","R_BDtkaIYYUVdtB8R"
"2022-08-31",32.85,1,"CA","321 STRONG Foam Roller - Medium Density Deep Tissue Massager for Muscle Massage and Myofascial Trigger Point Release, with 4K eBook","B01FOS1S7G","MUSCLE_ROLLER","R_BDtkaIYYUVdtB8R"
"2020-05-08",9,1,"PA","Vangaurd Boot Blouser Bands - Metal","B075CSSM18","EXERCISE_BAND","R_BE9pJxDxFuncF3j"
"2021-01-31",23.99,1,"PA","SPORTCDIA Abs Stimulator Ab Stimulator Rechargeable Ultimate Abs Stimulator for Men Women Abdominal Work Out Abs Power Fitness Abs Muscle Training Workout Equipment Portable","B07RGND8XW","ABDOMINAL_EXERCISER","R_BE9pJxDxFuncF3j"
"2020-09-06",12.99,1,"VA","Vive Squeeze Balls for Hand Therapy, Exercise, Arthritis - Grip Strengthener Occupational Equipment for Finger, Wrist, Carpal Tunnel, Pain Relief, Stress - Resistance Strength Squeezing Egg Trainer","B0725SN7GB","HAND_STRENGTHENER","R_BFUS5gkEHAjnNVT"
"2021-02-26",19.99,1,"VA","BAYKA Resistance Bands Set with Handles for Men/Women, Elastic Exercise Bands for Working Out, Workout Bands Gym Equipment for Home","B08F74CD7V","EXERCISE_BAND","R_BFUS5gkEHAjnNVT"
"2021-06-22",35.99,1,"OH","ODSE Aerial Yoga Swing - Ultra Strong Antigravity Yoga Hammock/Sling/Inversion Tool for Air Yoga Inversion Exercises - 2 Extensions Straps Included (Pink & Gray)","B07R4JZ5G7","EXERCISE_STRAP","R_BGsKBYUEvyTRtUR"
"2020-11-05",13.99,1,"CA","Oudort Resistance Booty Bands for Legs and Butt,Non-Slip Workout Exercise Bands Set Thick Hip Fabric Loop Band for Men and Women","B07Z5Y2QSX","EXERCISE_BAND","R_BIZy0TcvR27RwIh"
"2019-11-08",29.88,1,"MD","Manduka eKO Superlite Travel Yoga Mat – Premium 1.5mm Thick Travel Mat, Portable Yoga, Pilates, Eco-Friendly Fitness Exercise Mat, Dense Cushioning for Support and Stability, Biodegradable","B003NR62BI","EXERCISE_MAT","R_BKdhBvMVdqcJ2zD"
"2020-05-20",29.99,1,"TX","CAMRY Digital Hand Dynamometer Grip Strength Measurement Meter Auto Capturing Electronic Hand Grip Power 198 Lbs / 90 Kgs","B00A8K4L84","HAND_STRENGTHENER","R_BLHSjhNDo0SfXd7"
"2019-07-26",7.37,1,"CA","Eoney Hand Grip Strengthener Adjustable Hand Grip Exerciser，Hand Gripper with Resistance Range 22 to 88 Lbs(10-40kg)","B01E3FEDA0","HAND_STRENGTHENER","R_BM0qxws7B5jcbCN"
"2022-04-22",12.95,1,"TX","Fit Simplify Resistance Loop Exercise Bands with Instruction Guide and Carry Bag, Set of 5","B01AVDVHTI","EXERCISE_BAND","R_BMljzxRqX0cNwBj"
"2018-02-11",41.95,1,"AZ","SuperMats Made in U.S.A. for Treadmills Ellipticals Rowing Machines Recumbent Bikes and Exercise Equipment","B004IJI7HW","EXERCISE_MAT","R_BPpVPmbTpGsXK1z"
"2019-12-09",143.98,1,"AZ","MaxiClimber Vertical Climber Combines Resistance Training and High-Intensity Cardio for a Full Body Workout. Free Coach-led Classes & Fitness App","B00K6ZURAW","FITNESS_STEPPER","R_BPpVPmbTpGsXK1z"
"2019-06-16",21.99,1,"IN","321 STRONG Foam Roller - Extra Firm High Density Deep Tissue Massager with Spinal Channel","B07CRTD2BM","MUSCLE_ROLLER","R_BRQBOvIYvOAz5w5"
"2019-07-01",11.85,1,"WI","Serenilite Stress Balls for Adults, Squeeze Ball for Hand Therapy, Top Quality Stress Ball, Hand Exercisers for Therapy & Grip Strengthening, Physical Therapy Balls, Hand Grip Strengthener.","B01CLRD1RS","HAND_STRENGTHENER","R_BWAjcs1sKUc6NQl"
"2020-09-09",19.49,1,"VT","Amazon Basics 1/2-Inch Extra Thick Exercise Yoga Mat","B01LP0VBDI","EXERCISE_MAT","R_BWXTQ8uoVbA45CV"
"2022-06-12",33.99,1,"FL","PITHAGE Steel Dumbbell Rack Compact Weight Stand Holder Assembled for Home Gym Black","B093FCL9PH","WEIGHT_RACK","R_BWhnv4EdbhSS6rf"
"2019-04-15",8.03,1,"FL","CAP Barbell Abdominal Wheel","B01NAXQGLV","ABDOMINAL_EXERCISER","R_BY99IwiFiWwa8c9"
"2020-08-06",29.99,1,"TN","Yoga Meditation Buckwheat Bolster Pillow Cushion","B01JQU3A0Q","EXERCISE_BLOCK","R_BYr5WwayMBf66SR"
"2021-08-16",19.15,1,"MA","Gaiam Essentials Thick Yoga Mat Fitness & Exercise Mat with Easy-Cinch Yoga Mat Carrier Strap, 72""L x 24""W x 2/5 Inch Thick","B07H9TKSXY","EXERCISE_MAT","R_BYr5WwayMBf66SR"
"2022-05-25",29.99,1,"TN","Dumoyi Smart Weighted Fit Hoop for Adults Weight Loss, 24 Detachable Knots, 2 in 1 Adomen Fitness Massage, Great for Adults and Beginners","B0924TRVH5","FITNESS_HOOP","R_BqYfDp9vJ2Y07K1"
"2021-05-07",20.99,1,"NC","IENIN Weighted Hoop Exercise Hoop Fitness Hoop Detachable and Weight Adjustable Design Figure Fitness Hoop Fat Burning Healthy Sports Life Home Workout for Woman and Man","B091YZZS1X","FITNESS_HOOP","R_BulX7jjkeyUMa0p"
"2022-02-02",18.99,1,"NC","Sportneer Ankle Weights Wrist Weights -0.5 1 2 3 4 5 Lbs Pair for Men Women Kids Strength Training Wrist and Ankle Weights Set Comfortable and Soft Perfect for Dancing Running Walking Fitness Workout","B0924NDYMM","WEARABLE_WEIGHT","R_BulX7jjkeyUMa0p"
"2022-10-11",8.49,1,"ME","TechStone Resistance Bands Set for Men and Women, Pack of 5 Different Resistance Levels Elastic Band for Home Gym Long Exercise Workout – Great Fitness Equipment for Training, Yoga – Free Carrying Bag","B088DZWSF6","EXERCISE_BAND","R_Bz9qIb3FhzjeBbz"
"2022-10-11",17.99,1,"ME","Amazon Basics High-Density Round Foam Roller for Exercise, Massage, Muscle Recovery - 12"", 18"", 24"", 36""","B071P2MQ5D","MUSCLE_ROLLER","R_Bz9qIb3FhzjeBbz"
"2019-01-06",35,1,"CA","AURORAE Classic/Printed Extra Thick and Long Yoga Mat. Slip Free Rosin Included","B002MG7GP2","EXERCISE_MAT","R_BzYBOsOAD0ICEzn"
"2018-04-02",6.99,1,"IN","Harbinger Heavy Cotton Lifting Straps (Pair), Black, 20 1/2"" Long 1 1/2"" Wide","B001181RSY","EXERCISE_STRAP","R_C1gEwoKxaLBh0eR"
"2018-05-26",25.95,1,"IN","IronMind Captains of Crush (COC) Hand Gripper - The Gold Standard of Grippers | The World's Leading Hand Strengthener","B00938L9PA","HAND_STRENGTHENER","R_C1gEwoKxaLBh0eR"
"2018-06-04",25,1,"IN","PELLOR Resistance Shoulder Strap, Training Equipment Weight Bearing Band Black Easy to Use Lightweight Gym Must Home Exerciser","B07792ZLZL","EXERCISE_BAND","R_C1gEwoKxaLBh0eR"
"2018-06-30",15.95,1,"IN","IronMind Expand-Your-Hand Bands 10 Pack: Kiss Elbow Pains Goodbye - Prevent, Rehab, Reduce Pain from Tennis Elbow, Carpal Tunnel. Authentic, Original, Effective.","B00083B79M","HAND_STRENGTHENER","R_C1gEwoKxaLBh0eR"
"2018-07-25",15.95,1,"IN","IronMind Expand-Your-Hand Bands 10 Pack: Kiss Elbow Pains Goodbye - Prevent, Rehab, Reduce Pain from Tennis Elbow, Carpal Tunnel. Authentic, Original, Effective.","B00083B79M","HAND_STRENGTHENER","R_C1gEwoKxaLBh0eR"
"2018-07-25",76.15,1,"IN","Marcy 3-Tier Dumbbell Rack Multilevel Weight Storage Organizer for Home Gym DBR-86","B000ASG0VU","WEIGHT_RACK","R_C1gEwoKxaLBh0eR"
"2020-07-26",27.95,1,"IN","IronMind Captains of Crush (COC) Hand Gripper - The Gold Standard of Grippers | The World's Leading Hand Strengthener","B0002U49CS","HAND_STRENGTHENER","R_C1gEwoKxaLBh0eR"
"2022-02-05",229,1,"IN","XMark Adjustable Weight Benches, Heavy Full Incline Decline Exercise Bench, 1500 lb Wgt Capacity, Adjustable Bench for Weight Lifting, Utility Bench, Dumbbell Bench","B004XCLH6M","FITNESS_BENCH","R_C1gEwoKxaLBh0eR"
"2023-03-10",3.99,1,"IN","ihuan Wrist Wraps for Weight Lifting: 18 Inches Gym Wrist Support Straps for Weightlifting Men and Women | Workout Wrist Wrap for Exercise | Strength Training | Body Building | Power Lifting","B093BNS28X","WEARABLE_WEIGHT","R_C1gEwoKxaLBh0eR"
"2020-01-04",19.99,1,"CA","FITGIRL - The Best Resistance Thick Hip Bands for Women, Exercise Band for Working Out Your Booty and Legs, Workout at Home or The Gym, Fitness Fabric Loop Band, Elastic Soft Non Slip Design","B071NQ5N8M","EXERCISE_BAND","R_C3LV91JA6qhi32V"
"2020-12-29",19.49,1,"CA","Amazon Basics 1/2-Inch Extra Thick Exercise Yoga Mat","B01LP0UKJE","EXERCISE_MAT","R_C3LV91JA6qhi32V"
"2018-02-01",20.8,2,"MO","Amazon Basics Foam Interlocking Exercise Gym Floor Mat Tiles - 6-Pack, 24 x 24 x .5 Inch Tiles (24 sqft)","B0719B8HQZ","EXERCISE_MAT","R_C3LfLBkg9TFvQnD"
"2019-02-14",19.99,1,"MO","WEHVKEI Fabric Exercise Resistance Bands for Legs and Butt Perfect Activate Glutes and Thighs - Hip Loop Bands Circle, Non-Rolling Thick Wide Workout Resistance Set for Women and Men","B07H2C3BRY","EXERCISE_BAND","R_C3LfLBkg9TFvQnD"
"2021-02-10",16.99,1,"MO","Gymreapers Weightlifting Wrist Wraps (IPF Approved) 18"" Professional Quality Wrist Support with Heavy Duty Thumb Loop - Best Wrap for Powerlifting Competition, Strength Training, Bodybuilding","B07H4ZYP41","WEARABLE_WEIGHT","R_C3LfLBkg9TFvQnD"
"2022-01-06",32.17,1,"MO","BalanceFrom 2"" Thick Tri-Fold Folding Exercise Mat with Carrying Handles for MMA, Gymnastics and Home Gym Protective Flooring","B07D3NG61F","EXERCISE_MAT","R_C3LfLBkg9TFvQnD"
"2022-10-11",18.38,1,"MO","APEXUP Adjustable Ankle Weights for Women and Men, Modularized Leg Weight Straps for Yoga, Walking, Running, Aerobics, Gym","B0B62XC7XC","WEARABLE_WEIGHT","R_C3LfLBkg9TFvQnD"
"2022-11-24",13.99,1,"MO","Squish Stress Ball (6-Pack) Squeeze, Color Sensory Toy - Relieve Tension, Stress - Home, Travel and Office Use - Fun for Kids and Adults (Squishy)","B0968RHK9J","HAND_STRENGTHENER","R_C3LfLBkg9TFvQnD"
"2022-02-28",76.99,1,"MI","A2ZCare Standard Cast Iron Weight Plates 1-Inch Center-Hole For Adjustable Dumbbells, Standard Barbell 1.25, 2.5, 3, 5, 7.5, 10, 15, 20 (Single, Pair and Four)","B07G4WV9MV","WEIGHT_PLATE","R_C46bB8ihQWceG9r"
"2022-07-13",101.15,1,"MI","Fitness Reality 1000 Super Max - Adjustable Weight Bench Press for Incline Decline Workouts & Strength Training - Foldable Workout Benches for Home - Exercise Bench for Home Gym - 800 Pound Capacity","B01CR4XFIK","FITNESS_BENCH","R_C46bB8ihQWceG9r"
"2022-11-23",12.95,1,"MI","Fit Simplify Resistance Loop Exercise Bands with Instruction Guide and Carry Bag, Set of 5","B01AVDVHTI","EXERCISE_BAND","R_C46bB8ihQWceG9r"
"2020-12-01",26.5,1,"IN","The Step - Adjustable Aerobic Step Platform for Cardio, Core, Strength, Stability & Resistance Training","B07L1NL6SR","EXERCISE_STEP_PLATFORM","R_CZAtNBjMUIwIHnz"
"2021-07-21",6.42,1,"IN","Renoj Resistance Bands, Exercise Workout Bands for Women and Men, 5 Set of Stretch Bands for Booty Legs, Pilates Flexbands","B08DLXZKF7","EXERCISE_BAND","R_CZAtNBjMUIwIHnz"
"2018-05-21",9.96,1,"MN","Sportbit Exercise Resistance Bands Set of 5 + Bag + eBook | Best Elastic Resistance Loop Bands for Stretching, Yoga, Physical Therapy, Workout, Home Fitness and Sport","B06W52PD85","EXERCISE_BAND","R_CaF1pc8CnyWJvCp"
"2020-03-22",10.37,1,"MN","Celebrita Pair of Gliding Discs Core Sliders Ab, Back, Hip, and Leg Exercise Gear for Gym, Home, Yoga, Pilates | Strengthen Abdomen, Burn Fat, Improve Balance","B07YC5W3P2","ABDOMINAL_EXERCISER","R_CaF1pc8CnyWJvCp"
"2020-04-06",24.99,1,"MN","321 STRONG Foam Roller - Medium Density Deep Tissue Massager for Muscle Massage and Myofascial Trigger Point Release, with 4K eBook","B07B9NF4F7","MUSCLE_ROLLER","R_CaF1pc8CnyWJvCp"
"2020-07-27",13.79,1,"MN","Resistance Bands Set, 3 Pack Professional Latex Elastic Bands for Home or Gym Upper & Lower Body Exercise, Physical Therapy, Strength Training, Yoga, Pilates, Rehab, Blue & Purple & Pink","B07VK3FF14","EXERCISE_BAND","R_CaF1pc8CnyWJvCp"
"2020-10-28",14.99,1,"MN","Syntus Yoga Block and Yoga Strap Set, 2 EVA Foam Soft Non-Slip Yoga Blocks 9×6×4 inches, 8FT Metal D-Ring Strap for Yoga, General Fitness, Pilates, Stretching and Toning Workouts","B08DK4DZPX","EXERCISE_BLOCK","R_CaF1pc8CnyWJvCp"
"2021-10-26",16.88,1,"MN","MhIL 5 Resistance Bands for Working Out - Booty Bands for Women and Men, Best Exercise Bands, Workout Bands for Workout Legs Butt Glute Squat - Stretch Gym Fitness Bands Set - Home Elastic Loops Band","B08GP45ND4","EXERCISE_BAND","R_CaF1pc8CnyWJvCp"
